id_solicitacao,assunto,tipo_solicitacao,cliente,categoria,subcategoria,produto,equipe_solicitante,equipe_proprietaria,status,dt_criacao,dt_fechamento,prazo_resolucao,priorizacao,severidade,descrição,subproduto,conclusao,pontos_de_melhoria
268388,BRADESCO | REGRA 810 - RAH não localizado ou conta pertencente ao outro paciente,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/13/2021 17:11,01/14/2021 10:17,18/01/2021 17:11,0,3,"DIAGNÓSTICO: Aplicação da regra 808.\r\n \r\nAÇÃO: Conforme analise, o registro RAH foi encaminhado posteriormente ao envio do arquivo pelo prestador, por essa razão a regra foi aplicada. \r\n \r\nCAUSA: Regra aplicada corretamente.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268397,CASSI - Andréa - [546390] - Erro de negação 262 no Portal,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,AUTORIZE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/13/2021 20:11,01/19/2021 10:40,19/01/2021 08:00,0,3,"DIAGNÓSTICO : Regra não habilitada para prorrogação.\r\n \r\nAÇÃO: Conforme análise, a regra 2013 não está habilitada para a transação de prorrogação (tht16).\r\n \r\nems_numero\r\npcs_numero\r\nrgr_numero\r\nrpc_ordem\r\nrpc_ativa\r\n346\r\n181\r\n2013\r\n8\r\n1\r\n346\r\n27\r\n2013\r\n1\r\n1\r\n346\r\n47\r\n2013\r\n1\r\n0\r\n346\r\n48\r\n2013\r\n1\r\n1",AUTORIZE PREMIUM - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268417,Instabilidade Fature Auditado_ Anexo Mensagem Falha na comunicação,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE AUDITADO,NIMA,Suporte Aplicação (Middleware),Fechado,01/14/2021 08:21,01/14/2021 14:45,19/01/2021 08:21,0,3,"DIAGNÓSTICO\AÇÃO: Conforme contato com a solicitante, a situação foi normalizada.",FATURE AUDITADO - CONECTIVIDADE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268420,384- código de beneficiario inválido| 60.840.055/0001-31,Incidente,SULAMERICA,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,01/14/2021 08:42,01/14/2021 10:05,19/01/2021 08:42,0,3,"DIAGNÓSTICO: Aplicação da regra 384.\r\n \r\nAÇÃO: Conforme análise, a carteirinha mencionada não consta em banco.\r\n \r\nCAUSA: Regra aplicada corretamente.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268438,BRADESCO | Regras desabilitadas,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/14/2021 10:17,01/15/2021 12:21,19/01/2021 10:17,0,3,"DIAGNÓSTICO: Solicitação de geração de relatório.\r\n \r\nAÇÃO: Sugerimos direcionar a solicitação para a área de arquitetura, caso não seja possível atendimento via MicroStrategy.\r\n \r\nCAUSA: Solicitação não atendida pela área de suporte aplicação.",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
268443,BRADESCO | Alteração do parâmetro da crítica 916,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/14/2021 10:46,01/14/2021 10:53,19/01/2021 10:46,0,3,DIAGNÓSTICO: Não há\r\n \r\nAÇÃO: Nenhuma\r\n \r\nCAUSA: Cancelado a pedido da solicitante.,FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268479,BRADESCO | Autorize - N24,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/14/2021 14:49,01/18/2021 15:34,19/01/2021 14:49,0,3,"DIAGNÓSTICO : Aplicação da N24.\r\n \r\nAÇÃO: Conforme análise, o prestador não foi localizado na validação da regra na PCC.\r\n \r\nSegue trecho do DEBUG da transação:\r\n \r\n(52416) 14:05:44 * rgreProcedimentoPertenceASenhaExterna 5/5[R#301011]---------------------------[0.002799] *\r\n(52416) 14:05:44 |> (byp",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268481,CASSI_GUIAS COM CÓDIGO DO PRESTADOR INCORRETA,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/14/2021 14:59,01/14/2021 22:03,19/01/2021 14:59,0,3,"DIAGNÓSTICO: A ferramenta autorize para a Operadora Cassi possui esse comportamento, pois ambas as matrículas se encontram ativas no POLIMED WEB.\r\nComo essa operadora não utiliza a validação de seqüencial de endereço, a ferramenta apresenta na impressão da guia a primeira matrícula encontrada.\r\n \r\nA",AUTORIZE - ORIZON ONLINE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268490,Fwd: Fature - erro inesperado,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,01/14/2021 16:23,02/01/2021 08:59,19/01/2021 16:23,0,3,"DIAGNÓSTICO : Não foi possível analisar o log devido a falta do número de ID do lote.\r\n \r\nAÇÃO: Contato realizado com a solicitante e informação recebida de normalização.\r\nAlinhamos que caso ocorra o erro novamente, será gerado um novo chamado com todas as informações para análise.\r\n \r\nCAUSA: Não id",FATURE - PORTAL,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268502,PAME | REGRA 822 NÃO APLICADA,Incidente,TPA,Ocorrência,Falha Sistêmica,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/14/2021 18:23,03/02/2021 07:34,20/01/2021 08:00,0,3,DIAGNÓSTICO: Regra  822 não foi aplicada. \r\n \r\nAÇÃO:\r\nAberto Octane 31299\r\nPublicada em 09/02/2021-GMUD 13697 - Squad Goat ( Desenvolvedor Flaitt)\r\n \r\nCAUSA:\r\nRegra foi desativada para a Pame quando houve publicação da TPA.,FATURE - REGRAS,AJUSTE DEV,0
268506,Fwd: Sul América - Bloqueios,Incidente,SULAMERICA,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,01/14/2021 19:02,01/15/2021 14:44,08/02/2021 12:13,0,3,DIAGNÓSTICO: Aplicação da regra 384.\r\n \r\nAÇÃO: Gerada demanda Lean (1873) para correção.\r\nDemanda publicada em 03/02/2020.\r\n \r\nCAUSA: Aplicação indevida da regra.,FATURE - REGRAS,AJUSTE DEV,0
268507,Fwd: Erro Orizon,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,01/14/2021 19:06,01/20/2021 08:19,20/01/2021 08:00,0,3,"DIAGNÓSTICO : Cancelado a pedido da solicitante.\r\n \r\nAÇÃO: Nenhuma.\r\n \r\nCAUSA: Não avaliada, devido solicitação de cancelamento.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268596,Plataforma de sinistro BVP - Portal Azul,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,BPO,BPO,Suporte Aplicação (Middleware),Fechado,01/15/2021 15:12,01/26/2021 14:02,20/01/2021 15:12,0,3,DIAGNÓSTICO\AÇÃO: Contato realizado com Milton Capps.\r\nSituação sendo tratada na demanda Octane 31049.,BPO - PLATAFORMA DE SINISTRO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268598,SGO - Parâmetro Tabela,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/15/2021 15:17,01/16/2021 11:55,20/01/2021 15:17,0,3,DIAGNÓSTICO\AÇÃO: Sistema Operando normalmente.\r\nLembramos que o SGO é compatível apenas com Internet Explorer e com o Modo de Exibição de Compatibilidade ativo para o domínio (orizonbrasil.com.br).,FATURE - SGO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268614,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 664203,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/15/2021 16:40,01/18/2021 08:25,20/01/2021 16:40,0,3,"Lote........: 76884738      \r\nMatricula...: 0000650749\r\n \r\nCarteirinha Procedimento\r\n------------------ --------------------\r\n813599300540005 20103484\r\n \r\nRegra aplicada corretamente, cobrança já efetuada nos lotes 73817102, 73839299, 74760432",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
268618,DEBUG TRANSAÇÂO AFRESP_Autorize,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/15/2021 17:17,01/18/2021 08:03,20/01/2021 17:17,0,3,DIAGNÓSTICO: Solicitação de informação.\r\n \r\nAÇÃO: DEBUG localizado e encaminhado para a solicitante via chat.Também anexo a este retorno.\r\n \r\nCAUSA: Análise de transação.,AUTORIZE - NEGATIVAS,TRATATIVA MIDDLEWARE,0
268620,CABESP | Monitoramento Fature Premium_ Demonstrativo de Pagamento Indisponível,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/15/2021 17:55,01/18/2021 08:11,20/01/2021 17:55,0,3,DIAGNÓSTICO: Arquivo não disponível ao prestador. \r\n \r\nAÇÃO: Arquivo reprocessado.\r\n \r\nCAUSA: Arquivo parado na pasta Processando.,FATURE PREMIUM - DEMONSTRATIVOS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268747,Re: Sua solicitação 267616 foi atendida.,Incidente,SULAMERICA,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,01/18/2021 08:39,01/18/2021 11:27,21/01/2021 08:39,0,3,"DIAGNÓSTICO : Solicitação atendida pela equipe de banco de dados.\r\n \r\nAÇÃO: Conforme análise, sua solicitação foi atendida pela equipe de banco de dados.\r\nFoi realizada a reimportação dos arquivos em ambiente de homologação.\r\né necessário que a impressão das GRDs antigas sejam realizadas no ambiente",FATURE - PORTAL,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268750,Contador,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,ANALISE,BPO,Suporte Aplicação (Middleware),Fechado,01/18/2021 08:46,01/18/2021 08:53,21/01/2021 08:46,0,3,"DIAGNÓSTICO:  Analise não está contabilizando as contas finalizadas\r\n \r\nAÇÃO: Contato com P.O. do produto Analise, e orientado a reinstalar o navegador do usuário.\r\n \r\nCAUSA: Atualização de navegador.",ANALISE -  FUNCIONALIDADES DO PRODUTO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268802,BRADESCO | N-386 Prestador não autorizado a execução de procedimento em PS #89549,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 11:42,01/19/2021 16:03,21/01/2021 11:42,0,3,"DIAGNÓSTICO : Ao analisar, identificamos que a matricula citada não esta habilitada a executar procedimentos PS, o que justificava a negativa\r\n \r\nAÇÃO: analisar negativa para as transações citadas\r\n \r\nCAUSA: não há",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268806,Relatorio de SMS - Plataforma de Sinistro,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,BPO,BPO,Suporte Aplicação (Middleware),Fechado,01/18/2021 12:00,01/26/2021 13:46,21/01/2021 12:00,0,3,DIAGNÓSTICO : Situação sendo tratada na demanda Octane 31049.\r\n \r\nAÇÃO: \r\n \r\nCAUSA:,BPO - PLATAFORMA DE SINISTRO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268812,BRADESCO | Protocolo em análise #91035,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE AUDITADO,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 12:09,01/19/2021 13:03,21/01/2021 12:09,0,3,DIAGNÓSTICO : Lote em audição.\r\n \r\nAÇÃO: Nenhuma\r\n \r\nCAUSA: Lote em análise pelo Fature auditado.,FATURE AUDITADO - AUDIÇÃO DE LOTES,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268823,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 12:59,01/19/2021 08:59,21/01/2021 12:59,0,3,"Karina, Bom dia!\r\n \r\nNeste caso, houve falha na sincronização entre o autorize e fature. Realizamos parametrização sistêmica e o ambiente foi normalizado",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
268837,Autorize | Guia TISS | Erro impressão,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,AUTORIZE,BPO,Suporte Aplicação (Middleware),Fechado,01/18/2021 14:32,01/22/2021 09:01,19/02/2021 13:40,0,3,DIAGNÓSTICO :Realizada a publicação da demanda LEAN que contemplava correção para o problema relatado (1888)\r\n \r\nAÇÃO: Correção publicada pela equipe LEAN\r\n \r\nCAUSA: não identificada,AUTORIZE - ORIZON ONLINE,AJUSTE DEV,0
268855,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 568148,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 15:25,02/02/2021 10:58,21/01/2021 15:25,0,3,"DIAGNÓSTICO: Aplicação da regra 847.\r\n \r\nAÇÃO: Conforme análise, as transações constam na tabela do Fature para consulta de saldo.\r\n \r\nCAUSA: Tabela não atualizada na data do envio do arquivo, solicitamos o reenvio do xml.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268897,AFRESP_Autorize_N037_Usuario em Carencia_Regra 2010,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 16:33,01/20/2021 08:48,21/01/2021 16:33,0,3,"DIAGNÓSTICO : Regra de carência.\r\n \r\nAÇÃO: Conforme análise  da regra de carência (rgr 2010), a mesma foi aplicada com base na soma de datas, conforme fluxo.\r\n \r\nUsuário em carência\r\nO autorizador deve procurar na tabela USU pelo usuário da transação e o ‘Numero plano’ do usuário encontrado deve est",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268911,digitalização lotes MEDISERVICE,Incidente,MEDISERVICE,Ocorrência,Divergência de Funcionalidade,BPO,BPO,Suporte Aplicação (Middleware),Fechado,01/18/2021 17:49,01/19/2021 09:40,21/01/2021 17:49,0,3,"DIAGNÓSTICO : Lotes que não avançam a fase.\r\n \r\nAÇÃO: Conforme análise, a situação mencionada ocorreu devido realização de testes da NUVEO.\r\n \r\nCAUSA: Situação normalizada.",BPO - MEDISERVICE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268912,Mediservice - Erro no Fechamento de Lote,Incidente,MEDISERVICE,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 17:53,01/21/2021 14:33,21/01/2021 17:53,0,3,"DIAGNÓSTICO: Identificamos que na data mencionada (12/01/2021), o prestador estava habilitado para realizar o fechamento de lote automático\r\n \r\nAÇÃO: Não houve ação por parte de Infra. Segue Trecho do DEBUG indicando que o prestador estava no FECHAMENTO AUTOMÁTICO.\r\n \r\n(55447) 16:53:50 * rgrPrestado",AUTORIZE - FECHAMENTO AUTOMÁTICO DE LOTES,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
268919,BRADESCO | Baixa prateleira,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/18/2021 19:18,01/19/2021 16:28,02/03/2021 08:04,0,3,DIAGNÓSTICO : Aguardar 72 hs para checar se vão ser incluídos no Baixa Prateleira.\r\n \r\nAÇÃO: nenhuma\r\n \r\nCAUSA: não há,FATURE - BAIXA PRATELEIRA BRADESCO,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269009,CASSI - Andréa - [547053] - Erro no bloqueio de transações duplicadas,Requisição de Serviço,CASSI,Consultoria sobre Funcionalidades,Dúvida sobre funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/19/2021 11:46,01/20/2021 10:58,28/01/2021 11:46,0,3,"Após verificação, identificamos que a negativa não é aplicada para transações de consulta (psc_numero = 1).\r\n\r\nA negativa é aplicada quando há duplicidade nos tipos de transações abaixo:\r\n \r\npcs_numero         pcs_nome\r\n7 EXECUCAO DE PROCEDIMENTO ELETIVO\r\n107 EXECUCAO DE PROCEDIMENTO URGENTE\r\n13 INT",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269010,CASSI - Andréa - [547191] - Erro da exceção de regra de bloqueio 1159,Incidente,CASSI,Ocorrência,Falha Sistêmica,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/19/2021 12:06,01/20/2021 12:25,22/01/2021 12:06,0,3,"DIAGNÓSTICO : Aplicação indevida da regra 1159.\r\n \r\nAÇÃO: A situação mencionada está sendo tratada no chamado 267666, Lean 1868 (Status atual ""em desenvolvimento).\r\n \r\nCAUSA: Regra aplicada indevidamente.",FATURE - REGRAS,AJUSTE DEV,0
269015,BRADESCO | N-386 Prestador não autorizado a execução de procedimento em PS - OMNI 713596,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/19/2021 12:58,01/20/2021 15:05,22/01/2021 12:58,0,3,DIAGNÓSTICO: Não há evidências de aplicação indevida da regra. \r\n \r\nAÇÃO: Solicitado envio de análise realizada caracterizando a aplicação indevida da regra.\r\n \r\nCAUSA: Não se aplica.,AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269021,BRADESCO | AUTORIZE - N-279 - Prestador não autorizado a realizar esse tipo de atendimento #89578,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/19/2021 13:20,01/19/2021 17:25,22/01/2021 13:20,0,3,"DIAGNÓSTICO: Sistema OK. Regra aplicada corretamente.\r\n \r\nAÇÃO: Nenhuma.\r\n \r\nCAUSA:\r\nNo dia ta transação (que é a forma que sempre foi efetuada uma análise pelos setor), o sistema informa claramente que o prestador não constava na PCC para o tipo 4.\r\n \r\n(121071) 13:56:29 * rgreTipoReferenciadoFisiot",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269050,BRADESCO | N18 - Prestador não contratualizado para o procedimento - #91118,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/19/2021 15:55,01/19/2021 16:20,22/01/2021 15:55,0,3,"DIAGNÓSTICO : o prestador (0000185221) não tem registro de rede pro procedimento 40324788, o que justifica a negativa\r\n \r\nAÇÃO: analisar aplicação da negativa\r\n \r\nCAUSA: não há",AUTORIZE - NEGATIVAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269066,Verificação de EXCEPTION da regra 1171 Fature,Incidente,ORIZON,Ocorrência,Falha Sistêmica,FATURE,ALARMES AUTOMÁTICOS,Suporte Aplicação (Middleware),Fechado,01/19/2021 16:46,01/20/2021 09:46,22/01/2021 16:46,0,3,"Lean encerrada pela conclusão com sucesso da Mudança 13635, em 29/01/2021.",FATURE - REGRAS,AJUSTE DEV,0
269079,XML para análise,Requisição de Serviço,ORIZON,Solicitação de Informação,Solicitação de XML (Envio/Roteamento),FATURE,QA/DEV,Suporte Aplicação (Middleware),Fechado,01/19/2021 17:59,01/20/2021 08:38,22/01/2021 17:58,0,3,"Esclarecemos que infelizmente não foi possível localizar o xml com as informações recebidas.\r\n \r\nPara resgate de XmL, é imprescindível informar o Protocolo Orizon (ID do Lote).",FATURE - CONSULTADB/LOGS/XML MOTOR DE REGRAS,TRATATIVA MIDDLEWARE,0
269112,AFRESP | DEMONSTRATIVOS REJEITADOS,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/20/2021 09:33,01/20/2021 14:01,25/01/2021 09:33,0,3,"DIAGNÓSTICO: Solicitação de reprocessamento. \r\n \r\nAÇÃO: Demonstrativos reprocessados, conforme esperado.\r\n \r\nCAUSA: Erro no cadastro SGO.",FATURE PREMIUM - DEMONSTRATIVOS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269125,Fwd: Rede D'Or São Luiz - Críticas,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,01/20/2021 11:21,02/01/2021 09:16,25/01/2021 11:21,0,3,"DIAGNÓSTICO: Descrição de erro inesperado na aplicação de críticas.\r\n \r\nAÇÃO: Conforme análise, as contas foram cobradas com sucesso em outro lote (77450762), na mesma data da abertura desse chamado.\r\nSituação normalizada.\r\n \r\nCAUSA: Instabilidade momentânea.",FATURE - REGRAS,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
269137,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 639125,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/20/2021 13:05,01/22/2021 08:51,25/01/2021 13:05,0,3,"Lote........: 76555299      \r\nMatricula...: 0000826340\r\n \r\nCarteirinha Procedimento\r\n------------------------- --------------------\r\n846655800604005 (30, 06) 20103662\r\n \r\nRegra aplicada corretamente, cobrança já efetuada nos lotes 74910311,75162093,76309449,77171674",FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
269138,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 641565,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/20/2021 13:12,01/21/2021 09:45,25/01/2021 13:12,0,3,A numeração de lote informada (7671899) não foi encontrada em nossa base de dados,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
269139,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 647678,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,01/20/2021 13:13,01/20/2021 15:10,25/01/2021 13:13,0,3,O prestador não possui saldo para faturamento:\r\n\r\nprotocolos:\r\n75039174\r\n75599518,FATURE - REGRAS,TRATATIVA MIDDLEWARE,0
